,Dollar Sales,Geography,Product,SKU,Time,Unit Sales
5692,117252.3128,BP Corp-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,7/16/2017,2225.454593
5693,125472.508,BP Corp-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,8/13/2017,2396.468302
5694,24651.87734,BP Corp-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,9/10/2017,475.6073805
5695,121708.2852,BP Corp-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,10/8/2017,2381.783216
5696,121141.609,BP Corp-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,11/5/2017,2381.882914
5697,186261.2245,BP Corp-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,12/3/2017,3653.3131
5698,233580.2524,BP Corp-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,12/31/2017,4599.134283
5699,205982.6946,BP Corp-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,1/28/2018,4058.868914
5700,8303272.982,BP Northwest-RMA - Conv,CIGARETTES,Cigarettes Total,1/31/2016,1279070.548
5701,8687160.243,BP Northwest-RMA - Conv,CIGARETTES,Cigarettes Total,2/28/2016,1339736.894
5702,8740138.394,BP Northwest-RMA - Conv,CIGARETTES,Cigarettes Total,3/27/2016,1346098.595
5703,9098789.785,BP Northwest-RMA - Conv,CIGARETTES,Cigarettes Total,4/24/2016,1399208.554
5704,9323452.46,BP Northwest-RMA - Conv,CIGARETTES,Cigarettes Total,5/22/2016,1433368.681
5705,9558849.146,BP Northwest-RMA - Conv,CIGARETTES,Cigarettes Total,6/19/2016,1461043.786
5706,9721132.683,BP Northwest-RMA - Conv,CIGARETTES,Cigarettes Total,7/17/2016,1480320.624
5707,9771016.719,BP Northwest-RMA - Conv,CIGARETTES,Cigarettes Total,8/14/2016,1483336.522
5708,9510030.361,BP Northwest-RMA - Conv,CIGARETTES,Cigarettes Total,9/11/2016,1446875.938
5709,9371480.614,BP Northwest-RMA - Conv,CIGARETTES,Cigarettes Total,10/9/2016,1422135.791
5710,9133057.165,BP Northwest-RMA - Conv,CIGARETTES,Cigarettes Total,11/6/2016,1378663.021
5711,8948605.072,BP Northwest-RMA - Conv,CIGARETTES,Cigarettes Total,12/4/2016,1333881.74
5712,8639051.301,BP Northwest-RMA - Conv,CIGARETTES,Cigarettes Total,1/1/2017,1282879.566
5713,7963224.636,BP Northwest-RMA - Conv,CIGARETTES,Cigarettes Total,1/29/2017,1180137.018
5714,8268099.883,BP Northwest-RMA - Conv,CIGARETTES,Cigarettes Total,2/26/2017,1226456.841
5715,8581316.076,BP Northwest-RMA - Conv,CIGARETTES,Cigarettes Total,3/26/2017,1270964.411
5716,9347520.488,BP Northwest-RMA - Conv,CIGARETTES,Cigarettes Total,4/23/2017,1173075.745
5717,9972811.385,BP Northwest-RMA - Conv,CIGARETTES,Cigarettes Total,5/21/2017,1207564.89
5718,10209397.51,BP Northwest-RMA - Conv,CIGARETTES,Cigarettes Total,6/18/2017,1232623.1
5719,10725735.45,BP Northwest-RMA - Conv,CIGARETTES,Cigarettes Total,7/16/2017,1291992.289
5720,10851876.63,BP Northwest-RMA - Conv,CIGARETTES,Cigarettes Total,8/13/2017,1305298.444
5721,10895520.87,BP Northwest-RMA - Conv,CIGARETTES,Cigarettes Total,9/10/2017,1305369.502
5722,10686152.41,BP Northwest-RMA - Conv,CIGARETTES,Cigarettes Total,10/8/2017,1273094.88
5723,10439701.39,BP Northwest-RMA - Conv,CIGARETTES,Cigarettes Total,11/5/2017,1233289.352
5724,9885419.722,BP Northwest-RMA - Conv,CIGARETTES,Cigarettes Total,12/3/2017,1192313.568
5725,9709181.17,BP Northwest-RMA - Conv,CIGARETTES,Cigarettes Total,12/31/2017,1183420.667
5726,9295564.534,BP Northwest-RMA - Conv,CIGARETTES,Cigarettes Total,1/28/2018,1124580.24
5727,113630.7457,BP Northwest-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,1/31/2016,15026.56567
5728,120920.033,BP Northwest-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,2/28/2016,15464.79945
5729,124527.9426,BP Northwest-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,3/27/2016,15971.8062
5730,125995.2994,BP Northwest-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,4/24/2016,16284.20327
5731,137441.0548,BP Northwest-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,5/22/2016,17558.29045
5732,147675.5942,BP Northwest-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,6/19/2016,18327.14019
5733,156384.665,BP Northwest-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,7/17/2016,19125.77168
5734,172284.2347,BP Northwest-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,8/14/2016,20580.0914
5735,193429.5872,BP Northwest-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,9/11/2016,22127.4222
5736,214971.4378,BP Northwest-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,10/9/2016,24299.94476
5737,232225.1763,BP Northwest-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,11/6/2016,26142.41039
5738,236493.7913,BP Northwest-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,12/4/2016,25087
5739,253203.5075,BP Northwest-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,1/1/2017,24581.25161
5740,283884.2518,BP Northwest-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,1/29/2017,25504.28134
5741,316181.0905,BP Northwest-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,2/26/2017,26784.46717
5742,370205.1437,BP Northwest-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,3/26/2017,29750.48195
5743,391953.063,BP Northwest-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,4/23/2017,29648.45215
5744,413139.5431,BP Northwest-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,5/21/2017,30210.24498
5745,449508.88,BP Northwest-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,6/18/2017,32228
5746,546419.7211,BP Northwest-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,7/16/2017,34788.70502
5747,613906.5812,BP Northwest-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,8/13/2017,36804.11412
5748,578979.067,BP Northwest-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,9/10/2017,36678.56858
5749,666388.1882,BP Northwest-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,10/8/2017,38398.326
5750,747146.1628,BP Northwest-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,11/5/2017,43294.21959
5751,889180.5709,BP Northwest-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,12/3/2017,48845.31862
5752,1073820.666,BP Northwest-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,12/31/2017,57488.93903
5753,1104762.097,BP Northwest-RMA - Conv,ELECTRONIC SMOKING DEVICES,E-Cigs Total,1/28/2018,60089.00693
5754,272.6255614,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,2/28/2016,17.30159283
5755,634.2281344,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,3/27/2016,39.66404843
5756,1231.17004,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,4/24/2016,76.99625015
5757,1746.187343,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,5/22/2016,109.204962
5758,3080.575093,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,6/19/2016,193.0315881
5759,4803.960798,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,7/17/2016,300.4353219
5760,5942.316786,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,8/14/2016,369.1604953
5761,10553.72092,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,9/11/2016,660.0200701
5762,12395.9721,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,10/9/2016,775.2327765
5763,16036.42521,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,11/6/2016,1002.90339
5764,15926.1999,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,12/4/2016,996.01
5765,19603.55719,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,1/1/2017,1225.988567
5766,24801.86079,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,1/29/2017,1547.896235
5767,32947.24296,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,2/26/2017,2052.48604
5768,33957.44714,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,3/26/2017,2104.581336
5769,42103.18808,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,4/23/2017,2497.099025
5770,38811.75982,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,5/21/2017,2135.580137
5771,49681.05,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,6/18/2017,2695
5772,59999.47497,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,7/16/2017,3044.038351
5773,62345.98648,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,8/13/2017,3071.638755
5774,58900.34568,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,9/10/2017,2890.788051
5775,47898.16975,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,10/8/2017,2330.128911
5776,50547.84444,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,11/5/2017,2489.674615
5777,55625.64204,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,12/3/2017,2794.3864
5778,66323.67487,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,12/31/2017,3370.732026
5779,60741.10081,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY BRUULE DISPOSABLE 4 CT - 0819913011381,JUUL Refill Kits,1/28/2018,3050.499949
5780,1573.524066,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,11/5/2017,76.93858051
5781,1954.558312,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,12/3/2017,98.55476809
5782,4427.457865,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,12/31/2017,255.0757971
5783,26981.3162,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY FRUUT DISPOSABLE 4 CT - 0819913011391,JUUL Refill Kits,1/28/2018,1522.835789
5784,61341.91195,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MANGO DISPOSABLE 4 CT - 0819913012441,JUUL Refill Kits,11/5/2017,3581.864086
5785,100397.4034,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MANGO DISPOSABLE 4 CT - 0819913012441,JUUL Refill Kits,12/3/2017,6060.323448
5786,143364.1769,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MANGO DISPOSABLE 4 CT - 0819913012441,JUUL Refill Kits,12/31/2017,8688.510154
5787,174374.0143,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MANGO DISPOSABLE 4 CT - 0819913012441,JUUL Refill Kits,1/28/2018,10357.82412
5788,48.93391096,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,2/28/2016,3.060282111
5789,1009.085983,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,3/27/2016,63.10731602
5790,1217.282919,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,4/24/2016,76.12776232
5791,2726.705996,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,5/22/2016,170.5257033
5792,4589.036687,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,6/19/2016,287.3693988
5793,3811.618177,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,7/17/2016,238.3751205
5794,7472.554127,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,8/14/2016,467.3267121
5795,14785.91926,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,9/11/2016,922.3214047
5796,22266.97739,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,10/9/2016,1392.556435
5797,31604.73514,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,11/6/2016,1976.531278
5798,38363.02,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,12/4/2016,2398
5799,44964.03132,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,1/1/2017,2809.302731
5800,56730.79252,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,1/29/2017,3533.855731
5801,65983.54672,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,2/26/2017,4097.324543
5802,77206.73187,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,3/26/2017,4786.461234
5803,57050.41412,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,4/23/2017,3501.165311
5804,99116.19877,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,5/21/2017,5558.808378
5805,133380.7,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,6/18/2017,7382
5806,159661.166,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,7/16/2017,8258.169642
5807,203486.8264,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,8/13/2017,10307.21347
5808,211936.8677,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,9/10/2017,10915.56971
5809,239620.472,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,10/8/2017,12203.95151
5810,255604.6029,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,11/5/2017,13108.39031
5811,291462.7691,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,12/3/2017,15257.60838
5812,374377.5983,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,12/31/2017,19728.0848
5813,388196.9647,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY MIINT DISPOSABLE 4 CT - 0819913011401,JUUL Refill Kits,1/28/2018,20791.4576
5814,79.95,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,1/31/2016,5
5815,113.3258975,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,2/28/2016,7.087298155
5816,603.2174837,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,3/27/2016,37.72467065
5817,1073.768878,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,4/24/2016,67.15252519
5818,1794.623791,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,5/22/2016,112.8861908
5819,3096.767492,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,6/19/2016,193.6690114
5820,4237.947675,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,7/17/2016,265.0373781
5821,6761.842589,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,8/14/2016,421.6912189
5822,9847.686393,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,9/11/2016,617.1154717
5823,14625.59513,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,10/9/2016,914.6713655
5824,17512.02622,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,11/6/2016,1093.990274
5825,18053.3496,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,12/4/2016,1129.04
5826,15422.6152,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,1/1/2017,964.5162724
5827,19604.51532,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,1/29/2017,1223.229259
5828,17163.85091,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,2/26/2017,1068.223321
5829,31311.7511,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,3/26/2017,1940.796645
5830,57284.66997,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,4/23/2017,3438.275049
5831,59684.47899,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,5/21/2017,3347.058924
5832,58761.1,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,6/18/2017,3190
5833,65896.09184,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,7/16/2017,3335.116446
5834,74357.14812,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,8/13/2017,3597.081781
5835,85185.49438,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,9/10/2017,3949.790895
5836,67786.08136,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,10/8/2017,3250.84548
5837,71851.81544,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,11/5/2017,3514.590106
5838,73506.16086,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,12/3/2017,3604.821756
5839,85778.30858,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,12/31/2017,4220.930731
5840,79951.84634,BP Northwest-RMA - Conv,JUUL ELCTRNC SMKNG ACSRY TABAAC DISPOSABLE 4 CT - 0819913011421,JUUL Refill Kits,1/28/2018,3970.335675
5841,14277.91,BP Northwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 2 CT - 0819913011581,JUUL Devices,6/18/2017,351
5842,18024.52722,BP Northwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 2 CT - 0819913011581,JUUL Devices,7/16/2017,464.8919915
5843,13616.90471,BP Northwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 2 CT - 0819913011581,JUUL Devices,8/13/2017,352.3346562
5844,20956.49704,BP Northwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 2 CT - 0819913011581,JUUL Devices,9/10/2017,550.8885212
5845,20630.28027,BP Northwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 2 CT - 0819913011581,JUUL Devices,10/8/2017,542.7680737
5846,15298.29018,BP Northwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 2 CT - 0819913011581,JUUL Devices,11/5/2017,407.5316573
5847,15825.47325,BP Northwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 2 CT - 0819913011581,JUUL Devices,12/3/2017,422.8196708
5848,20388.05625,BP Northwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 2 CT - 0819913011581,JUUL Devices,12/31/2017,544.2836918
5849,22651.57803,BP Northwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 2 CT - 0819913011581,JUUL Devices,1/28/2018,604.3183711
5850,34.99,BP Northwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,1/31/2016,1
5851,425.9806033,BP Northwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,2/28/2016,12.17435277
5852,1385.035601,BP Northwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,3/27/2016,39.58375537
5853,2158.098124,BP Northwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,4/24/2016,61.67756855
5854,3043.48453,BP Northwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,5/22/2016,86.98155272
5855,4428.496741,BP Northwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,6/19/2016,126.7914882
5856,6904.569213,BP Northwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,7/17/2016,196.6875314
5857,10352.96397,BP Northwest-RMA - Conv,JUUL ELECTRONIC SMKNG DVC ELECTRONIC CIGRTT KT RECHARGEABLE 3 CT - 0819913011371,JUUL Devices,8/14/2016,296.1206886
